district,block,clf_id,clf_name,partner_organization,project_title
Bargarh,Bheden,,Balikunda CLF,Gram Vikas,
Bargarh,Bheden,,Banjipali CLF,Gram Vikas,
Bargarh,Bheden,,Banjipali Kanpara CLF,Gram Vikas,
Bargarh,Bheden,,Barga CLF,Gram Vikas,
Bargarh,Bheden,,Bhoipali CLF,Gram Vikas,
Bargarh,Bheden,,Bhubanpali CLF,Gram Vikas,
Bargarh,Bheden,,Bisipali CLF Bisipali,Gram Vikas,
Bargarh,Bheden,,Chhalukunda CLF,Gram Vikas,
Bargarh,Bheden,,CLF-A,Gram Vikas,
Bargarh,Bheden,,CLF-B,Gram Vikas,
Bargarh,Bheden,,Dalab CLF,Gram Vikas,
Bargarh,Bheden,,Deheripali CLF,Gram Vikas,
Bargarh,Bheden,,Dekulba CLF,Gram Vikas,
Bargarh,Bheden,,Deshbhatli CLF Deshbhatli,Gram Vikas,
Bargarh,Bheden,,Deshkumbhari CLF Deshkumbhari,Gram Vikas,
Bargarh,Bheden,,Deshpatharla CLF Deshpatharla,Gram Vikas,
Bargarh,Bheden,,Dhatukpali,Gram Vikas,
Bargarh,Bheden,,Dhubenpali CLF,Gram Vikas,
Bargarh,Bheden,,Garvana CLF,Gram Vikas,
Bargarh,Bheden,,Ghichapali,Gram Vikas,
Bargarh,Bheden,,Gurupali CLF,Gram Vikas,
Bargarh,Bheden,,Harijanpada CLF,Gram Vikas,
Bargarh,Bheden,,Hatgaon,Gram Vikas,
Bargarh,Bheden,,Hatipali CLF,Gram Vikas,
Bargarh,Bheden,,Ichhapur CLF,Gram Vikas,
Bargarh,Bheden,,Jandol 1 CLF,Gram Vikas,
Bargarh,Bheden,,Jandol 2 CLF,Gram Vikas,
Bargarh,Bheden,,Jandol 3Cld,Gram Vikas,
Bargarh,Bheden,,Kamgaa CLF,Gram Vikas,
Bargarh,Bheden,,Katapali CLF,Gram Vikas,
Bargarh,Bheden,,Kendapali CLF,Gram Vikas,
Bargarh,Bheden,,Khuntulipali CLF,Gram Vikas,
Bargarh,Bheden,,Kudpali CLF,Gram Vikas,
Bargarh,Bheden,,Madhyapada CLF,Gram Vikas,
Bargarh,Bheden,,Mahalakata CLF,Gram Vikas,
Bargarh,Bheden,,Mahule CLF,Gram Vikas,
Bargarh,Bheden,,Mahulpali CLF,Gram Vikas,
Bargarh,Bheden,,Manpur CLF,Gram Vikas,
Bargarh,Bheden,,Nandinipur CLF,Gram Vikas,
Bargarh,Bheden,,Nupali CLF,Gram Vikas,
Bargarh,Bheden,,Padhanpali CLF,Gram Vikas,
Bargarh,Bheden,,Pappali CLF,Gram Vikas,
Bargarh,Bheden,,Patarpali CLF,Gram Vikas,
Bargarh,Bheden,,Podhtikira CLF,Gram Vikas,
Bargarh,Bheden,,Rangatikra CLF,Gram Vikas,
Bargarh,Bheden,,Resham CLF,Gram Vikas,
Bargarh,Bheden,,Rusuda (CLF B),Gram Vikas,
Bargarh,Bheden,,Rusuda( CLF A),Gram Vikas,
Bargarh,Bheden,,Saharatikra CLF,Gram Vikas,
Bargarh,Bheden,,Salana CLF Salana,Gram Vikas,
Bargarh,Bheden,,Sanpipilipali,Gram Vikas,
Bargarh,Bheden,,Singenpali CLF,Gram Vikas,
Bargarh,Bheden,,Sukhapali CLF,Gram Vikas,
Bargarh,Bheden,,Talga CLF,Gram Vikas,
Bargarh,Bheden,,Talipada CLF,Gram Vikas,
Bargarh,Bheden,,Talmenda CLF-A,Gram Vikas,
Bargarh,Bheden,,Talmenda CLF-B,Gram Vikas,
Bargarh,Bheden,,Talmenda CLF-C,Gram Vikas,
Bargarh,Bheden,,Thuapali CLF,Gram Vikas,
Bargarh,Bheden,,Udepur CLF Udepur,Gram Vikas,
Bargarh,Bheden,,Uparpada CLF,Gram Vikas,
Bargarh,Bijepur,240002337129,Jaring Gram Panchayat Stariya Sangha,Industree,
Bargarh,Bijepur,240002337234,Jokhipali Grampanchayat Stariya Sangha,Industree,
Bargarh,Bijepur,240002337138,Laumunda Gram Panchyat Stariya Sangha,Industree,
Bargarh,Bijepur,240002550831,M Srigida Grampanchayat Stariya Sangha,Industree,
Bargarh,Bijepur,240002337268,Pada Grampanchayat Stariya Sangha,Industree,
Bargarh,Bijepur,240002556433,Pahandi Grampanchayat Stariya Sangha,Industree,
Bargarh,Bijepur,240002337172,Saipali Gram Panchyat Stariya Sangha,Industree,
Bargarh,Bijepur,240002337140,Talpadar Gram Panchyat Stariya Sangha,Industree,
Bargarh,Jharbandh,240002337563,Amthi GPLF,Industree,
Bargarh,Jharbandh,240002337635,Bhainsadarha GPLF IB,Industree,
Bargarh,Jharbandh,240002337674,Bhandarpuri GPLF IB,Industree,
Bargarh,Jharbandh,240002337603,Bilaspur GPLF IB,Industree,
Bargarh,Jharbandh,240002337661,Kurlupali GPLF,Industree,
Bargarh,Padampur,240002338097,Bheunria GP Stariya Sangha,Industree,
Bargarh,Padampur,240002338009,Budamal Gram Panchayat Level Federation,Industree,
Bargarh,Padampur,240002338148,Buden Gram Panchayat Stariya Sangh,Industree,
Bargarh,Padampur,240002338045,Charpali GP Stariya Sangha,Industree,
Bargarh,Padampur,240002338169,Dahigaon Gram Panchayat Stariya Sangha,Industree,
Bargarh,Padampur,240002338153,Dahita Gram Panchayat Stariya Sangh,Industree,
Bargarh,Padampur,240002338111,Gram Panchayat Stariya Sangha Barihapali,Industree,
Bargarh,Padampur,240002338066,Grampanchayat Stariya Sangha Barikel,Industree,
Bargarh,Padampur,240002338078,Grampanchayat Stariya Sangha Gyan,Industree,
Bargarh,Padampur,240002338050,Grampanchayat Stariya Sangha Jamala,Industree,
Bargarh,Padampur,240002338124,Grampanchayat Stariya Sangha Melchhamunda,Industree,
Bargarh,Padampur,240002338107,Grampanchayat Stariya Sangha Palsapali,Industree,
Bargarh,Padampur,240002338176,Jamartala Gram Panchayat Strariya Sangha,Industree,
Bargarh,Padampur,240002337996,Kansar Gram Panchayat Level Federation,Industree,
